4	0.08017254	0.91982746	340.60478167	0.873853211009	0.894028595458	0.915363385465	0.937561942517	0.942307692308	0.947976878613	0.962140992167	0.964721845319	0.965083798883	0.968069666183	0.969879518072	0.970404984424	0.971947194719	0.972508591065	0.973021582734	0.973128598848	0.971602434077	0.971428571429	0.973300970874	0.986449864499	0.984076433121	0.980988593156	0.979591836735	0.980392156863	0.967032967033	0.953488372093
4	0.13945655	0.86054345	340.66248927	0.871161048689	0.892827699918	0.915009041591	0.9375	0.941921858501	0.948571428571	0.962628865979	0.965194109772	0.965517241379	0.968390804598	0.970149253731	0.970679012346	0.972222222222	0.972789115646	0.973262032086	0.973333333333	0.971830985915	0.971677559913	0.973493975904	0.986486486486	0.984126984127	0.980988593156	0.979797979798	0.980392156863	0.967391304348	0.953488372093
1	0.26582593	0.73417407	338.95029923	0.87343358396	0.893854748603	0.908952959029	0.923948220065	0.928825622776	0.944990176817	0.960698689956	0.96388261851	0.967592592593	0.968523002421	0.969849246231	0.968668407311	0.969444444444	0.970930232558	0.975903614458	0.977491961415	0.976271186441	0.981412639405	0.979338842975	0.985714285714	0.983240223464	0.979591836735	0.971698113208	0.972602739726	0.945945945946	0.916666666667
1	0.15446989	0.84553011	338.96288576	0.875784190715	0.896503496503	0.911719939117	0.925324675325	0.93023255814	0.944881889764	0.960526315789	0.963718820862	0.967441860465	0.968446601942	0.969773299748	0.968586387435	0.969359331476	0.97084548105	0.97583081571	0.977419354839	0.97619047619	0.981343283582	0.979253112033	0.985714285714	0.983240223464	0.979591836735	0.971698113208	0.972602739726	0.945945945946	0.916666666667
2	0.53264924	0.46735076	339.05424003	0.858293075684	0.884615384615	0.915270935961	0.934322033898	0.938144329897	0.944237918216	0.959610027855	0.962427745665	0.962630792227	0.964285714286	0.966129032258	0.965	0.966252220249	0.968634686347	0.970930232558	0.973029045643	0.97149122807	0.96875	0.968	0.981873111782	0.978873239437	0.974789915966	0.977011494253	0.977099236641	0.961038961039	0.941176470588
3	0.50822462	0.49177538	340.02134027	0.872527472527	0.893172690763	0.920844327177	0.934395501406	0.938271604938	0.945373467113	0.959849435383	0.962337662338	0.963855421687	0.966620305981	0.968299711816	0.967213114754	0.96835443038	0.970443349754	0.970790378007	0.972577696527	0.970930232558	0.970649895178	0.969907407407	0.981723237598	0.978915662651	0.974637681159	0.980487804878	0.981132075472	0.968085106383	0.955555555556
2	0.52162242	0.47837758	339.02683176	0.858407079646	0.884821428571	0.915354330709	0.934322033898	0.938144329897	0.944306930693	0.95966620306	0.962536023055	0.962742175857	0.96439628483	0.966237942122	0.965058236273	0.966312056738	0.968692449355	0.970930232558	0.973084886128	0.971615720524	0.968899521531	0.968169761273	0.981981981982	0.979020979021	0.97489539749	0.977142857143	0.977272727273	0.960526315789	0.939393939394
3	0.94977867	0.05022133	340.05969205	0.857495881384	0.883164673413	0.913353720693	0.93201754386	0.940892641737	0.946405228758	0.963235294118	0.966463414634	0.968652037618	0.970636215334	0.974576271186	0.973684210526	0.975700934579	0.976653696498	0.977596741344	0.97830802603	0.977064220183	0.977667493797	0.975543478261	0.978787878788	0.975524475524	0.970212765957	0.977011494253	0.976923076923	0.961038961039	0.942857142857
2	0.68628747	0.31371253	339.31087736	0.85225375626	0.880597014925	0.913900414938	0.932222222222	0.936144578313	0.942408376963	0.959004392387	0.962006079027	0.962382445141	0.964169381107	0.967741935484	0.966783216783	0.968460111317	0.971042471042	0.973737373737	0.97619047619	0.974828375286	0.9725	0.972299168975	0.981308411215	0.978339350181	0.973799126638	0.976744186047	0.976744186047	0.96	0.941176470588
4	0.66728391	0.33271609	341.02766807	0.87191011236	0.890173410405	0.915238954013	0.93579766537	0.943037974684	0.948453608247	0.965206185567	0.966666666667	0.96853625171	0.971550497866	0.973333333333	0.97247706422	0.974110032362	0.974704890388	0.975265017668	0.977358490566	0.976047904192	0.97619047619	0.97619047619	0.984126984127	0.981424148607	0.977695167286	0.980099502488	0.980769230769	0.967741935484	0.954545454545
1	0.10587953	0.89412047	338.96665168	0.877038895859	0.897759103641	0.911719939117	0.925324675325	0.93023255814	0.944881889764	0.960526315789	0.963718820862	0.967441860465	0.968446601942	0.969773299748	0.968586387435	0.969359331476	0.97084548105	0.97583081571	0.977419354839	0.97619047619	0.981343283582	0.979253112033	0.985714285714	0.983240223464	0.979591836735	0.971698113208	0.972602739726	0.945945945946	0.916666666667
1	0.28565166	0.71434834	338.95029923	0.87343358396	0.893854748603	0.908952959029	0.923948220065	0.928825622776	0.944990176817	0.960698689956	0.96388261851	0.967592592593	0.968523002421	0.969849246231	0.968668407311	0.969444444444	0.970930232558	0.975903614458	0.977491961415	0.976271186441	0.981412639405	0.979338842975	0.985714285714	0.983240223464	0.979591836735	0.971698113208	0.972602739726	0.945945945946	0.916666666667
1	0.87076132	0.12923868	338.83584306	0.872020075282	0.893557422969	0.908536585366	0.92345276873	0.928443649374	0.944664031621	0.960352422907	0.963553530752	0.967289719626	0.968292682927	0.969620253165	0.968421052632	0.96918767507	0.970674486804	0.975683890578	0.977272727273	0.97602739726	0.98127340824	0.979166666667	0.985576923077	0.983050847458	0.979166666667	0.971153846154	0.972602739726	0.944444444444	0.916666666667
2	0.50385588	0.49614412	338.95225421	0.856685348279	0.885026737968	0.91568627451	0.934599156118	0.938356164384	0.943349753695	0.95839112344	0.961206896552	0.96130952381	0.962905718702	0.966237942122	0.965058236273	0.966312056738	0.968692449355	0.970986460348	0.973140495868	0.971553610503	0.968824940048	0.968169761273	0.981981981982	0.979020979021	0.974789915966	0.977011494253	0.977099236641	0.96	0.939393939394
3	0.92013667	0.07986333	340.16006634	0.859247135843	0.885141294439	0.915237134208	0.932681867535	0.940405244338	0.94689119171	0.963450292398	0.966666666667	0.968847352025	0.970826580227	0.974704890388	0.973821989529	0.975836431227	0.976789168279	0.977732793522	0.978448275862	0.97722095672	0.977832512315	0.975741239892	0.978978978979	0.975778546713	0.970588235294	0.977011494253	0.976923076923	0.961038961039	0.944444444444
4	0.41423064	0.58576936	340.64029904	0.872492836676	0.891870560379	0.916738941891	0.935574229692	0.942249240122	0.949450549451	0.964064436183	0.965250965251	0.966843501326	0.968319559229	0.969957081545	0.970457902511	0.971786833856	0.972267536705	0.972696245734	0.974405850091	0.972868217054	0.972631578947	0.972027972028	0.984375	0.981707317073	0.978102189781	0.980392156863	0.981132075472	0.968421052632	0.955555555556
3	0.37742595	0.62257405	339.28832589	0.867056245435	0.888263665595	0.915567282322	0.929577464789	0.934984520124	0.941638608305	0.956797966963	0.9604743083	0.961956521739	0.964639321075	0.966423357664	0.965361445783	0.966507177033	0.968490878939	0.96875	0.970260223048	0.968503937008	0.968017057569	0.966903073286	0.978723404255	0.975384615385	0.970695970696	0.980295566502	0.981012658228	0.967741935484	0.954545454545
1	0.20331914	0.79668086	338.94080840	0.87343358396	0.895104895105	0.910197869102	0.923824959481	0.928571428571	0.944881889764	0.960612691466	0.963800904977	0.967517401392	0.968446601942	0.969773299748	0.968586387435	0.969359331476	0.97084548105	0.97583081571	0.977419354839	0.97619047619	0.981343283582	0.979253112033	0.985714285714	0.983240223464	0.979591836735	0.971698113208	0.972602739726	0.945945945946	0.916666666667
2	0.73494645	0.26505355	339.08756794	0.85124677558	0.880769230769	0.914255091104	0.932494279176	0.935483870968	0.940620782726	0.957639939486	0.960815047022	0.961227786753	0.963149078727	0.966725043783	0.965703971119	0.967495219885	0.970178926441	0.972916666667	0.975446428571	0.973995271868	0.971649484536	0.97150997151	0.980707395498	0.977777777778	0.972972972973	0.975903614458	0.975806451613	0.959459459459	0.942857142857
3	0.43411393	0.56588607	339.34418977	0.869597069597	0.889245585875	0.916373239437	0.929643527205	0.936082474227	0.942825112108	0.958174904943	0.96062992126	0.962059620596	0.964739069111	0.966521106259	0.965413533835	0.966560509554	0.968595041322	0.968858131488	0.970479704797	0.968688845401	0.968220338983	0.967136150235	0.978835978836	0.975535168196	0.970588235294	0.980295566502	0.981012658228	0.967741935484	0.954545454545
4	0.08017254	0.91982746	340.60478167	0.873853211009	0.894028595458	0.915363385465	0.937561942517	0.942307692308	0.947976878613	0.962140992167	0.964721845319	0.965083798883	0.968069666183	0.969879518072	0.970404984424	0.971947194719	0.972508591065	0.973021582734	0.973128598848	0.971602434077	0.971428571429	0.973300970874	0.986449864499	0.984076433121	0.980988593156	0.979591836735	0.980392156863	0.967032967033	0.953488372093
