0.59887076	0.89552996	0.10447004	0.97742664
0.20339965	0.78267110	0.21732890	0.97643098
0.13629031	0.78329422	0.21670578	0.97643098
0.35155730	0.56771905	0.43228095	0.97123894
0.17387294	0.76908151	0.23091849	0.97643098
0.22906388	0.23583505	0.76416495	0.97627119
0.94105658	0.58601820	0.41398180	0.97249509
0.05966469	0.09031454	0.90968546	0.97619048
0.78660500	0.77340215	0.22659785	0.97750511
0.46636403	0.37875860	0.62124140	0.96923077
0.56507788	0.32300077	0.67699923	0.96819085
0.06501079	0.73993691	0.26006309	0.97643098
0.01628651	0.43281109	0.56718891	0.97643098
0.47377657	0.54465956	0.45534044	0.97149123
0.49898154	0.88852369	0.11147631	0.97252747
0.90271591	0.54378674	0.45621326	0.97276265
0.22464932	0.00050662	0.99949338	0.97619048
0.82366883	0.68559966	0.31440034	0.97604790
0.44885088	0.69820818	0.30179182	0.97465438
0.87638094	0.48400209	0.51599791	0.97276265
0.59887076	0.89552996	0.10447004	0.97742664
0.20339965	0.78267110	0.21732890	0.97643098
0.13629031	0.78329422	0.21670578	0.97643098
0.15605083	0.56771905	0.43228095	0.97643098
0.17387294	0.46069000	0.53931000	0.97643098
0.22906388	0.23583505	0.76416495	0.97627119
0.94105658	0.72727661	0.27272339	0.97580645
0.05966469	0.09031454	0.90968546	0.97619048
0.78660500	0.77340215	0.22659785	0.97750511
0.17924784	0.37875860	0.62124140	0.97635135
0.56507788	0.32300077	0.67699923	0.96819085
0.06501079	0.73993691	0.26006309	0.97643098
0.14896857	0.43281109	0.56718891	0.97643098
0.99969889	0.54465956	0.45534044	0.97276265
0.87992207	0.88852369	0.11147631	0.97669492
0.90271591	0.94220472	0.05779528	0.97644540
0.22464932	0.00050662	0.99949338	0.97619048
0.82366883	0.68559966	0.31440034	0.97604790
0.44885088	0.69820818	0.30179182	0.97465438
0.87638094	0.48400209	0.51599791	0.97276265
0.59887076	0.89552996	0.10447004	0.97742664
0.87521247	0.78267110	0.21732890	0.97741273
0.13629031	0.78329422	0.21670578	0.97643098
0.15605083	0.56771905	0.43228095	0.97643098
0.17387294	0.46069000	0.53931000	0.97643098
0.22906388	0.23583505	0.76416495	0.97627119
0.94105658	0.72727661	0.27272339	0.97580645
0.05966469	0.68147556	0.31852444	0.97651007
0.78660500	0.77340215	0.22659785	0.97750511
0.17924784	0.37875860	0.62124140	0.97635135
0.56507788	0.32300077	0.67699923	0.96819085
0.06501079	0.73993691	0.26006309	0.97643098
0.14896857	0.43281109	0.56718891	0.97643098
0.99969889	0.54465956	0.45534044	0.97276265
0.87992207	0.88852369	0.11147631	0.97669492
0.90271591	0.94220472	0.05779528	0.97644540
0.11700463	0.00050662	0.99949338	0.97619048
0.82366883	0.83361853	0.16638147	0.97717842
0.90483009	0.69820818	0.30179182	0.97595190
0.87638094	0.48400209	0.51599791	0.97276265
0.59887076	0.89552996	0.10447004	0.97742664
0.87521247	0.78267110	0.21732890	0.97741273
0.13629031	0.78329422	0.21670578	0.97643098
0.15605083	0.56771905	0.43228095	0.97643098
0.17387294	0.46069000	0.53931000	0.97643098
0.20499820	0.55047531	0.44952469	0.97643098
0.94105658	0.72727661	0.27272339	0.97580645
0.11113108	0.68147556	0.31852444	0.97651007
0.78660500	0.77340215	0.22659785	0.97750511
0.17924784	0.37875860	0.62124140	0.97635135
0.56507788	0.32300077	0.67699923	0.96819085
0.06501079	0.73993691	0.26006309	0.97643098
0.14896857	0.43281109	0.56718891	0.97643098
0.99969889	0.54465956	0.45534044	0.97276265
0.87992207	0.88852369	0.11147631	0.97669492
0.90271591	0.94220472	0.05779528	0.97644540
0.11700463	0.00050662	0.99949338	0.97619048
0.82366883	0.83361853	0.16638147	0.97717842
0.90483009	0.69820818	0.30179182	0.97595190
0.09423464	0.48400209	0.51599791	0.97643098
0.59887076	0.89552996	0.10447004	0.97742664
0.87521247	0.78267110	0.21732890	0.97741273
0.13629031	0.65672905	0.34327095	0.97651007
0.15605083	0.56771905	0.43228095	0.97643098
0.17387294	0.46069000	0.53931000	0.97643098
0.20499820	0.55047531	0.44952469	0.97643098
0.94105658	0.72727661	0.27272339	0.97580645
0.11113108	0.68147556	0.31852444	0.97651007
0.78660500	0.77340215	0.22659785	0.97750511
0.17924784	0.37875860	0.62124140	0.97635135
0.50446017	0.56695257	0.43304743	0.97058824
0.06501079	0.64287533	0.35712467	0.97651007
0.14896857	0.59837338	0.40162662	0.97651007
0.99969889	0.54465956	0.45534044	0.97276265
0.87992207	0.88852369	0.11147631	0.97669492
0.62699738	0.94220472	0.05779528	0.97716895
0.11700463	0.48247004	0.51752996	0.97643098
0.82366883	0.83361853	0.16638147	0.97717842
0.90483009	0.69820818	0.30179182	0.97595190
0.09423464	0.48400209	0.51599791	0.97643098
0.59887076	0.89552996	0.10447004	0.97742664
0.87521247	0.78267110	0.21732890	0.97741273
0.13629031	0.65672905	0.34327095	0.97651007
