0.75438155	0.22223629	0.77776371	0.95348837
0.31430337	0.12834156	0.87165844	0.93103448
0.60996457	0.40484743	0.59515257	0.95454545
0.59685513	0.24124839	0.75875161	0.95348837
0.85845701	0.52890372	0.47109628	0.95555556
0.10129170	0.74248645	0.25751355	0.91666667
0.59995890	0.28554510	0.71445490	0.95454545
0.61700555	0.01069340	0.98930660	0.94871795
0.63025359	0.33899188	0.66100812	0.95454545
0.94777154	0.54558319	0.45441681	0.95555556
0.31993378	0.39650770	0.60349230	0.93750000
0.64480583	0.55735450	0.44264550	0.95555556
0.21960604	0.47184121	0.52815879	0.91666667
0.20061086	0.09546848	0.90453152	0.91666667
0.58881177	0.89663191	0.10336809	0.94444444
0.51977383	0.16081299	0.83918701	0.95121951
0.29651227	0.72768068	0.27231932	0.94285714
0.28990993	0.12405699	0.87594301	0.93103448
0.63271871	0.20373144	0.79626856	0.95348837
0.98991732	0.42437408	0.57562592	0.95555556
0.75438155	0.06191689	0.93808311	0.95348837
0.31430337	0.54772547	0.45227453	0.93939394
0.60996457	0.40484743	0.59515257	0.95454545
0.59685513	0.38853499	0.61146501	0.95454545
0.85845701	0.52890372	0.47109628	0.95555556
0.10129170	0.33001749	0.66998251	0.91666667
0.59995890	0.28554510	0.71445490	0.95454545
0.61700555	0.01069340	0.98930660	0.94871795
0.63025359	0.59532839	0.40467161	0.95454545
0.85300317	0.51496696	0.48503304	0.95555556
0.31993378	0.56558292	0.43441708	0.93939394
0.64480583	0.55735450	0.44264550	0.95555556
0.21960604	0.35690670	0.64309330	0.91666667
0.20061086	0.09546848	0.90453152	0.91666667
0.58881177	0.89663191	0.10336809	0.94444444
0.51977383	0.16081299	0.83918701	0.95121951
0.29651227	0.72768068	0.27231932	0.94285714
0.67616272	0.12405699	0.87594301	0.94871795
0.63271871	0.39705763	0.60294237	0.95454545
0.98991732	0.42437408	0.57562592	0.95555556
0.75438155	0.06191689	0.93808311	0.95348837
0.31430337	0.54772547	0.45227453	0.93939394
0.60996457	0.40484743	0.59515257	0.95454545
0.59685513	0.38853499	0.61146501	0.95454545
0.85845701	0.52890372	0.47109628	0.95555556
0.10129170	0.33001749	0.66998251	0.91666667
0.59995890	0.28554510	0.71445490	0.95454545
0.69108501	0.42775801	0.57224199	0.95454545
0.63025359	0.59532839	0.40467161	0.95454545
0.85300317	0.51496696	0.48503304	0.95555556
0.77778480	0.17670075	0.82329925	0.95348837
0.67927661	0.55735450	0.44264550	0.95555556
0.74086295	0.42835037	0.57164963	0.95454545
0.20061086	0.47364681	0.52635319	0.91666667
0.78609537	0.89663191	0.10336809	0.95000000
0.51977383	0.16081299	0.83918701	0.95121951
0.29651227	0.72768068	0.27231932	0.94285714
0.67616272	0.12405699	0.87594301	0.94871795
0.63271871	0.39705763	0.60294237	0.95454545
0.98991732	0.42437408	0.57562592	0.95555556
0.75438155	0.06191689	0.93808311	0.95348837
0.31430337	0.54772547	0.45227453	0.93939394
0.60996457	0.40484743	0.59515257	0.95454545
0.76281642	0.38853499	0.61146501	0.95555556
0.85845701	0.52890372	0.47109628	0.95555556
0.10129170	0.33001749	0.66998251	0.91666667
0.59995890	0.28554510	0.71445490	0.95454545
0.69108501	0.42775801	0.57224199	0.95454545
0.63025359	0.59532839	0.40467161	0.95454545
0.85300317	0.43637435	0.56362565	0.95555556
